电影,#genre#
Selena Gomez - The Heart Wants What It Wants-[121M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg686w6AUo4q7zhAc.mp4
Selena Gomez - Same Old Love-[119M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6s6w6AUo25rCuwI.mp4
Selena Gomez - Kill Em With Kindness-[98M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7s6w6AUo0LyV_QE.mp4
Selena Gomez - Hands To Myself-[101M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3c6w6AUou5y2-QU.mp4
Selena Gomez - Fetish-[101M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3M6w6AUo54igBw.mp4
Selena Gomez - Back To You-[84M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrM6w6AUojfaU7AU.mp4
Meghan Trainor - Me Too-[80M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgls6w6AUomN-gnQc.mp4
Make It Happen - DABOYWAY x Yaya (ญาญ่า) Urassaya-[83M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwc2w6AUo1_2puwY.mp4
Little Mix - Black Magic-[83M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5M2w6AUoqOiDrgY.mp4
Katy Perry - Unconditionally-[81M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw82w6AUov8CzSw.mp4
Katy Perry - This Is How We Do-[91M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgys2w6AUojJeujwY.mp4
Katy Perry - Dark Horse (Official) ft. Juicy J-[78M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5syw6AUojK2JvgM.mp4
Joan Jett &amp; The Blackhearts - I Hate Myself for Loving You-[166M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5Myw6AUo_u3orwU.mp4
Jessie J - Flashlight (from Pitch Perfect 2)-[94M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3cyw6AUooLSdlQE.mp4
Britney Spears - I Wanna Go-[206M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1Z-x5gUousmfyQQ.mp4
Zara Larsson - Uncover-[218M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz57x5gUottCxmAI.mp4
Hare Mujic - Slatke Palacinke-[100M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmJ7x5gUo2uD5oAY.mp4
Ece Seçkin - Adeyyo-[95M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1p3x5gUojOjPXA.mp4
The Wanted - Show Me Love-[233M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-KuM5gUokOjXxwc.mp4
The Band Perry-If I Die Young-[242M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghKyM5gUonvWZ_wY.mp4
The Band Perry - You Lie-[218M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7auM5gUogOPxjgQ.mp4
Ryan Star - Stay Awhile (Explicit)-[206M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt6uM5gUonI7fqgE.mp4
Ross Lync - Heard It On The Radio-[154M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqquM5gUogNC8ew.mp4
Nelly ft. Pharrell &amp; Nicki Minaj - Get Like Me-[229M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg96qM5gUo8KaOsgM.mp4
Miley Cyrus - We Can&#39;t Stop-[209M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7aqM5gUo0KCPUA.mp4
Justin Bieber-All That Matters-[205M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrqqM5gUosNqg3gY.mp4
Jason Derulo - The Other Side-[251M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt6qM5gUo8JmR4gQ.mp4
Desislava - Iskam te pak-[62M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg76mM5gUogNOO4QY.mp4
Andreea Banica - Sexy (LPCM-Master-Clean)-[218M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtamM5gUoxPm0ugE.mp4
Pendulum - The Island-[221M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh4-o5QUo3pyv4wM.mp4
Matt Cardle ft. Melanie C - Loving You-[212M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguY7o5QUotev7tAU.mp4
Marjola &amp; Jurgen Kacani - Djale nga Jugu-[250M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg047o5QUovNbOywY.mp4
Faydee - Move On (C&#39;est La Vie)-[78M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_o3o5QUo7oOHzgU.mp4
Birdy - Wings-[254M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyI3o5QUow8O9mQI.mp4
Anila Lilaj ft. Ges-Jam me ty-[206M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggo3o5QUoqt6Bpwc.mp4
4POST (Дмитрий Бикбаев) - Вместе с тобой-[198M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_Izo5QUopKfnDw.mp4
Bastille - Pompeii-[221M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtKrQ5QUo5LaJzwc.mp4
Bat For Lashes - Lilies-[292M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgv6rQ5QUoypCmXA.mp4
Beyoncé-Heaven (Lpcm-Master)-[245M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggKrQ5QUo_7aYoQQ.mp4
Beyoncé-Jealous (Lpcm-Master)-[208M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1anQ5QUouvbE7AU.mp4
Big Boi ft. Kelly Rowland-Mama Told Me-[188M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2anQ5QUo2KnpxQY.mp4
Brian Mcfadden - Time To Save Our Love (Lpcm-Master)-[216M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1qnQ5QUozeK3rwU.mp4
Chipmunk ft Chris Brown - Champion-[230M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl6nQ5QUok5a4jgM.mp4
Chipmunk ft. Keri Hilson - InThe Air-[265M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglanQ5QUossTdnwc.mp4
Christian Daniel - Me Vuelvo Un Cobarde-[241M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnKnQ5QUo6MO92AY.mp4
Enrique Iglesias - Heart Attack-[225M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqKLQ5QUo3aGf1gI.mp4
Fifth Harmony - Miss Movin&#39; On-[208M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgq6LQ5QUo3tWO0Qc.mp4
G.R.L. - Vacation-[284M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaLQ5QUohKHF6Ac.mp4
Hot Chelle Rae - Honestly-[330M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvqLQ5QUoktr5nQc.mp4
Itch feat. Adam Lazzara - Homeless Romantic-[266M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8qHQ5QUosLPmwgc.mp4
Jason Derulo - Marry Me-[241M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_KHQ5QUopJPSngU.mp4
Kwame Darko - Half Full-[184M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg86HQ5QUogvvexgM.mp4
Lena Meyer-Neon-[207M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9qHQ5QUo0ZTXZQ.mp4
M83 - Claudia Lewis-[272M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnYC_5QUoxvfwmgc.mp4
Lena Meyer - Stardust-[210M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgioC_5QUo7smQmgU.mp4
Isa - Drum &amp; Bass-[263M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0f695QUo3or21QQ.mp4
INNA feat. Yandel - In Your Eyes-[118M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwf695QUo5aLzyAU.mp4
Cher Lloyd - Want U Back-[223M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyv695QUo7L3K0wI.mp4
The Chainsmokers、XYLØ-Setting Fires-[113M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxtX64wUo7ciS5wY.mp4
Miryam - Don&#39;t Stop-MV版-[97M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjM-64wUojIm4nQI.mp4
Megan Nicole、Madilyn Bailey - I Want You To Know-[93M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqM764wUonqaL2Ac.mp4
Ariana Grande、Zedd - Break Free(中文字幕)-[117M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpL764wUoj7ONbQ.mp4

MV8,#genre#
Calvin Harris、Rihanna - This Is What You Came For(中文字幕)-[116M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghLf64wUo7Le6zwQ.mp4
Calvin Harris - My Way-[116M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0rb64wUo4qiBiwQ.mp4
Blake Shelton - Came Here to Forget-[99M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3bT64wUoys3g_wU.mp4
Birdy - Wild Horses-[90M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjLT64wUonPXfowU.mp4
Bahari - Wild Ones-[93M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsLP64wUo6qXC0gI.mp4
Punch、Silento - Spotlight-[93M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsfC74wUo6s744AQ.mp4
omi - cheerleader-[93M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-e_74wUo8L-b4QE.mp4
katarina grujic - greska-[103M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4u674wUonqPAjwI.mp4
Jay Sean、Sean Paul - Make My Love Go-[88M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwe274wUomOiahQY.mp4
inna、eric turner - bop bop-[100M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2uy74wUozaSq9AQ.mp4
ines erbus - dim od cigareta-[103M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp_y74wUowMWvkwU.mp4
Dan Bălan - Funny Love-[107M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3_q74wUoxOv5zAI.mp4
ciara - dance like we&#39;re making love-[131M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg__m74wUo4Ma8gQE.mp4
Alexandra Stan - I Did It,Mama! - MV版-[107M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz_i74wUoqqig5gI.mp4
Yves V、Dimitri Vangelis &amp; Wyman - Daylight - 纯音乐版-[108M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrb204wUoyILjPQ.mp4
twoloud - higher off the ground-[112M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97y04wUomPPJiQY.mp4
Robin Skouteris - PopLove 4-[319M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-ru04wUo-uK89gc.mp4
Quintino、Joey Dale、Channii Monroe - Lights Out - MV版-[83M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6Lq04wUo9Mzy8wM.mp4
Mashup-Germany - Top of the Pops 2014-[142M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghLq04wUo9ZfwvgY.mp4
Madonna、Nicki Minaj - Bitch I&#39;m Madonna(Sander Kleinenberg Remix Ver.)-[99M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwbm04wUomqqqDQ.mp4
Jason Derulo、Justin Timberlake、Katy 、The Popest - Chasing Love -[148M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLm04wUogP_1gAI.mp4
Gestört aber GeiL、Two Magics - Glücklich wie die Kinder - MV版-[80M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmri04wUo3vO1_gU.mp4
Borgeous - Sins-[117M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg67K04wUogKuK2gU.mp4
austin mahone、pitbull - mmm yeah-[128M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg87G04wUou7CnhAE.mp4
Ariana Grande - Focus-[110M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwrG04wUo59-l-gQ.mp4
ZAYN - LIKE I WOULD-[101M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl7Wk4wUo_fOEmQM.mp4
Xonia - Booty Down-[99M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_LKk4wUo0NbJggc.mp4
will.i.am、Pia Mia - Boys &amp; Girls-[111M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9rGk4wUoouy45wE.mp4
sigma、ella henderson - glitterball-[113M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguaOk4wUomJ7ueA.mp4
Sharon Doorson - How You Like It-[112M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-qCk4wUo2I3d5QU.mp4
sandra n. - ballerina-[ 95M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl5_k4wUom-bC1wc.mp4
redfoo、stevie wonder - where the sun goes-[146M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
prince royce、snoop dogg - stuck on a feeling-[123M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo5uk4wUozPitRQ.mp4
Prince Royce、Pitbull - Back It Up-[99M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7Zmk4wUo64uOUA.mp4
pia mia、chris brown、tyga - do it again-[105M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JKk4wUo7-Ho3AI.mp4
Avril Lavigne - Rock N Roll 官方完整版-[145M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrJGe4wUox6vtygE.mp4
Dua Lipa - New Rules (Official Music Video)-[54M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgobjW4gUogMPg-QQ.mp4
Despacito - Luis Fonsi(ft. Justin Bieber) - Laysha(K-POP 레이샤)-[23M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg57XW4gUoz5DxjwM.mp4
David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha &amp; Afrojack-[52M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyrXW4gUo4vqo_gE.mp4
Clean Bandit - Baby feat. Marina &amp; Luis Fonsi [Official Video]-[47M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn7XW4gUomcn48QI.mp4
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna-[60M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6LTW4gUo5N3ogwQ.mp4
Becky G_ Natti Natasha - Sin Pijama (Official Video)-[72M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtrTW4gUous_5gQM.mp4
Becky G - Mayores (Official Music Video) ft. Bad Bunny-[34M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
Andrea ft. Mario Joy - Miss California (Official video)-[44M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bPW4gUokLKHuwU.mp4
Ханна - Потеряла голову-[67M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgncPV4gUolN6gkAM.mp4
ЛАЙК.А - Адреналином-[72M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2cLV4gUo1Z28xgE.mp4
ZAYN、Taylor Swift - I Don&#39;t Wanna Live Forever-[81M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj8LV4gUopabJ2gY.mp4
Years &amp; Years、Tove Lo - Desire-[87M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2sHV4gUomP2Uggc.mp4
Xonia - Slow-[94M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqsHV4gUo6NfRowE.mp4
tulisa - living without you-[86M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMDV4gUoi9mg9wE.mp4
Trey Songz - Slow Motion-[89M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-L-V4gUo-IalgAc.mp4
Traci_Lords-Last_Drag-[93M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyL-V4gUo9NzyKw.mp4
Tokio Hotel - Love Who Loves You Back-[58M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgi7-V4gUoxMe8SA.mp4
Tinashe、Chris Brown - Player-[58M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2r7V4gUo-uKZ7AM.mp4
Tinashe - Superlove-[105M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp77V4gUo5KO8vAQ.mp4
sophia del carmen - lipstick-[96M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-r3V4gUoprev1wY.mp4
Snoop Dogg、Ljupka Stevic - OLE OLE-[81M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgs73V4gUokteoFg.mp4
Selena Gomez、A$AP Rocky - Good for  You-[49M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghr3V4gUo9P3txgc.mp4
Reigan - Feels Like Heaven-[53M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3LzV4gUohtG5-gY.mp4
RaeLynn - God Made Girls-[96M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrrzV4gUo-rHb0gE.mp4
prince royce、jennifer lopez、pitbull - back it up-[111M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7rvV4gUomO_GqwY.mp4
pitbull、chris brown - fun-[118M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvbvV4gUope67-wY.mp4
Omi、AronChupa - Drop In The Ocean-[48M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgiLvV4gUogODByQQ.mp4
nicole stroiny - magic-[70M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4brV4gUootWxigc.mp4
Nicki Minaj - The Night Is Still Young-[91M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgubrV4gUomaLpqQE.mp4
Nadia Dolce - Remember-[134M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggrrV4gUotLCP8QY.mp4
Milica Pavlovic - Selfie-[108M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj7nV4gUonJnwygY.mp4
milica pavlovic - demantujem-[86M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglbbV4gUomaGq8gU.mp4
mey green、bob garcia - is this love-[86M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0LXV4gUoweaZ4AM.mp4
kieda budini - flirt-[109M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgprXV4gUo8KbK2gc.mp4
Justin Bieber - What Do You Mean-[110M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgurTV4gUowIKVsQY.mp4
Jessi Malay - Do It-[68M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8bPV4gUoqt673AY.mp4
Inna、Yandel - In Your Eyes-[62M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpbPV4gUo6JvA8wQ.mp4
inna、eric turner - bop bop-[76M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggLPV4gUogKTq9wE.mp4
INNA - Say It With Your Body-[73M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyLLV4gUopMv79AQ.mp4
Hilary Duff - Sparks-[91M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1bHV4gUooIqQ4Qc.mp4
hilary duff - all about you-[61M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsrHV4gUogLKa4QU.mp4
giorgio moroder、kylie minogue - right here,right now-[78M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7LDV4gUozLieQA.mp4
fifth harmony、kid ink - worth it-[84M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgobDV4gUourCyjwE.mp4
fifth harmony - sledgehammer-[86M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K-V4gUo4IWzzQE.mp4
Dimitri Vegas &amp; Like Mike、 Ne-Yo - Higher Place-[64M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp6-V4gUozY65ngE.mp4
desi slava、nana - cotton candy-[120M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_K7V4gUo7NGmOA.mp4
Corina Smith - La Difícil-[49M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_63V4gUog9eZoQI.mp4
consuelo costin - body needs-[69M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6azV4gUoqPPz5AU.mp4
ciara - i bet-[114M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw6zV4gUoloDJ5AI.mp4
ciara -  dance like we&#39;re making love-[100M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg76vV4gUo8sGnOw.mp4
Britney Spears、Tinashe - Slumber Party-[112M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgravV4gUokMeSqQU.mp4
Beast - Freaking Cute-[107M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-KrV4gUo-6nFbw.mp4
Ariana Grande - Side To Side-[119M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzKrV4gUoisbKkQM.mp4
Ariana Grande - Dangerous Woman-[59M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgoqrV4gUo8IG_SA.mp4
alyxx dione、jason derulo - chingalinga-[99M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg86nV4gUo5pDvzAI.mp4
推荐- ANDREA - NIKOI DRUG (RAKI TRAKI) - OFFICIAL VIDEO-[98M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglajE4gUosOD54wY.mp4
Shakira - Try Everything (疯狂动物城)电影主题曲-[67M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8abE4gUogtq22gI.mp4
Eni Koci - Motivi Im-[92M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2qXE4gUo9obCtQU.mp4
Anton Ewald - This Could Be Something ft. Medina-[84M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5KTE4gUo-bWn4AY.mp4
Mihai Chitu feat DOMG - In al noualea cer-[69M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqqTE4gUo07PVsgc.mp4
Leighton Meester - Heartstrings-[139M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8qPE4gUo09KPywI.mp4

MV9,#genre#
Jung Dong Ha - Oh! Love-[63M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx6LE4gUo4uvwwgI.mp4
Janieck - Feel The Love (Sam Feldt Edit) -[64M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk6LE4gUo29aNpwM.mp4
Inked Girls  Sexy Tattoo Girls Videos  Christy Mack &amp; More-[50M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7aHE4gUo0K3NzQU.mp4
Fifth Harmony - Work from Home-[86M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgv6HE4gUo972u2wE.mp4
Z.Hera -  D island-[121M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKvB4gUonsKPowM.mp4
Yldz Tilbe - Oynat-[123M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk6vB4gUojID_Sg.mp4
Temara Melek - Fingerprints-[83M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg36rB4gUoxtrMswQ.mp4
Su Soley skender Payda- Mebbet Hayalet-[85M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2anB4gUolsuuvQc.mp4
SKULL -  Get Rich-[128M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo6nB4gUo7LL92QY.mp4
Foxes - Glorious-[90M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz6fB4gUostyV7gc.mp4
Avril Lavigne艾薇儿 - Here&#39;s To Never Growing Up -[164M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8qDB4gUogPTw7wU.mp4
Ariana Grande - Into You-[70M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyaDB4gUolemE4QY.mp4
Alexandra Stan - Ecoute-[56M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6zA4gUo8K3Jvgc.mp4
推荐-OneRepublic - Love Runs Out-[100M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgufq-4gUo3L65ew.mp4
推荐-MIKA - Good Guys-[63M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vm-4gUohJu48AQ.mp4
Саша Санта - Я побегу-[55M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1-S-4gUo7Pn1Fw.mp4
Veronica Vega - Pay Me-[92M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsPO-4gUoi5vP_gM.mp4
